英文原文,中文原文,libre译文,llama2译文,atom-7B译文,bleu_score_libre,bleu_score_llama2,bleu_score_atom-7B
"in 2014 , police raided the property and found more than 70g in cannabis as well as scales , paraphernalia and £ 1,700 in cash .","2014 年 ， 警方 曾 搜查 了 该 房屋 ， 发现 了 70 多克 大麻 ， 还 发现 了 天平 、 吸毒 用具 及 1 , 700 英镑 现金 。",警方在2014年突袭了该地产.,"
 Sure, here's the translation:

2014年，警方 searched the property and found over 70g of cannabis, scales, paraphernalia, and £1,700 in cash.

（注意：我的回答仅供参考，实际翻译结果可能因语境、上下文和个人风格而有所不同。）",在2014年，警察突袭了该财产，发现了超过70克的可卡因，还有称，器具和1700英镑现金。,0.056363731,0.101015254,0.23273817769278163
Skeldon was fined after pleading guilty to possession of a Class B drug with intent to supply .,认罪 后 ， Skeldon   因 持有   B   类 毒品 及 贩卖毒品 意图 被 处以 罚款 。,Skeldon在认罪后被罚款.,"
斯凯尔顿被罚款， Después de认罪拥有Class B药物意图供应。

(Note: Please keep in mind that the translation is in Simplified Chinese, which is used in mainland China. If you need Traditional Chinese translation, please let me know.)",斯科尔顿因认罪持有甲类毒品并企图贩卖而被罚款。,0.110033216,4.72e-155,8.688836579911755e-155
"she claimed the money was going towards a headstone for her son , Lee Skeldon , who died in a car crash in 2013 .",她 声称 ， 钱 是 用来 给 2013 年 死 于 车祸 的 儿子   Lee   Skeldon   买 墓碑 的 。,她声称这笔钱是为了她的儿子李·斯克多(Lee Skeldon).,"
她声称这笔钱将用于为她儿子李斯凯顿（Lee Skeldon）的墓碑，他在2013年的一次车祸中丧生。",她声称这笔钱是用来为她儿子李斯考登买墓碑的，李斯考登是在2013年的一场车祸中丧生的。,0.304927834,0.255376959,0.3162277660168379
"after being made homeless , it is understood that Tanya and her partner are now living in private housing in Plymouth .",据 了解 ， 在 无家可归 后 ， Tanya   与其 丈夫 现在 住 在 普利茅斯 的 一处 私人 房屋 。,塔尼娅和她的伴侣现在住在普利茅斯的私人住宅里.,"
 ""%s和她的伴侣现在在普利茅斯的私人住宅中生活。""",{被无家可归后，可以理解为塔尼和她的伴侣现在住在普利茅斯的私人住房中。},0.295862582,0.191756888,0.3086066999241838
the walls of many of the house 's rooms had graffiti scrawled across them .,该 住房 多 间 房间 的 墙上 都 画 满 了 涂鸦 。,房子许多房间的墙壁被涂上涂鸦.,"
多个房屋的墙壁上有印有涂抹的涂抹。

(Note: 墙壁 = wall, 涂抹 = graffiti)",{许多房屋房间的墙壁上写满了涂鸦。},0.135254283,3.26e-155,0.3101469089015819
police say they will seek to evict tenants who flout the rules of their tenancies,警方 表示 ， 他们 将 驱逐 违抗 租户 规则 的 租客 。,"警方说,他们会试图驱逐 违反租房规则的房客","
警方表示，他們將尋求驱逐不遵守租約規則的租戶。

(Note: ""警方"" means ""police"" in Chinese, and ""租戶"" means ""tenant"". ""驱逐"" means ""evict"" or ""remove"".)",警察表示，他们将寻求驱逐那些违反租约规定的租客。,0.194624736,0.043958698,0.3692744729379982
"Angela Crow , of Devon and Cornwall Police , said the eviction sent a clear warning to other tenants who continue to flout the rules .",德文郡 与 康沃尔郡 警局 的   Angela   Crow   表示 ， 此次 驱逐 向 其他 继续 违抗 租户 规则 的 租客 发出 了 明确 警告 。,Angela Crow在Devon和Cornwall警方表示.,"
中文翻译：

安吉拉·克劳，德文郡和康沃尔警察局的代表，表示，這次驱逐行动发出了清晰的警示，对其他不遵守规则的租户。",[Angela Crow，来自德文郡和康沃尔警方，说驱逐行为向其他违反规则的租客发出了明确的警告。],0.04308491,0.122474487,0.440086229423352
"'this sends out to those who feel that they can behave without recrimination , as well as those blighted by such behaviour , ' she said .",“ 这一 警告 针对 的 是 那些 认为 自己 的 行为 不会 受到 指责 ， 以及 那些 受 这种 行为 摧残 的 人们 ， ” 她 说 。,"她说,“这向那些认为自己可以行为而不相互指责的人,以及受到这种行为折磨的人发出信息。”.","
 translation:

她说道：“这对那些认为可以无所畏瑕的人，以及受到这种行为的苦难的人，发送出去。”","""這寫給那些覺得自己可以無負擔地行為，也寫給那些受到這種行為影響的人。""",0.282842712,0.182253133,5.580007613923103e-155
"criminal and antisocial behaviour will never be tolerated by Devon and Cornwall Police , who will continue to work with partners to protect our communities .",德文郡 与 康沃尔郡 警局 绝不 容忍 犯罪 与 反 社会 行为 ， 他们 将 继续 携手 合作伙伴 保护 我们 的 社区 。,devon和Cornwall警察绝不会容忍犯罪和反社会行为.,"
riminal和反社会行为将不被德文和康沃尔警察部容忍，他们将继续与合作伙伴一起工作，保护我们的社区。""",{犯罪和反社会行为将永远不被德文和康沃尔警察所容忍，他们将继续与合作伙伴合作，以保护我们的社区。},0.159234732,0.374165739,0.37363235887853663
Reid says Clinton will stick with Garland as Supreme Court nominee if elected,里德 ： 希拉里 若 当选 总统 将 提名 加兰德 进入 最高法院,"Reid说,克林顿会坚持加兰 作为最高法院候选人 如果当选","
雷德表示，如果当选，克林顿将继续支持加兰德为最高法院提名人选。

(Note: 雷德 (Reid) is the name of a person, 克林顿 (Clinton) is the name of a person, 加兰德 (Garland) is the name of a person, and 最高法院 (Supreme Court) is the name of an institution.)",里德说如果当选，克林顿将会坚持任命加兰为最高法院的提名人。,6.09e-155,4.2e-155,7.973301625706314e-155
Senate Democratic Leader Harry Reid says he is convinced that Democratic presidential candidate Hillary Clinton will nominate Judge Merrick Garland to the Supreme Court if she is elected president .,参议院 民主党 领袖 哈里 · 里德   ( Harry   Reid )   说 ， 他 确信 若 民主党 总统 候选人 希拉里 · 克林顿 ( Hillary   Clinton )   当选 总统 ， 她 将 提名 加兰德   ( Merrick   Garland )   法官 进入 最高法院 。,参议院民主党 哈利队长 Reid表示相信民主党总统候选人希拉里·克林顿(Hillary Clinton)将在最高法院提名梅里克·加兰法官.,"
中文翻译：

参议院民主党领袖哈里·雷德表示，他相信民主党总统候选人希拉里·克林顿如果当选总统，将提名法官默里克·加兰德到最高法院。",参议院民主党领袖哈里·瑞德表示，如果他当选总统，他将提名梅里克·加兰出任最高法院法官。,0.336924744,0.367880758,0.19180102895511206
Senate Republicans have blocked Garland 's confirmation since President Barack Obama nominated him in March .,参议院 共和党人 自 巴拉克 · 奥巴马   ( Barack   Obama )   总统 三月份 提名 加兰德 以来 ， 一直 阻止 对 加兰德 进行 确认 。,自总统奥巴马3月提名后.,"
中文翻译：

参议院共和党人士自从奥巴马总统于3月提名加兰伦以来，一直阻止加兰伦的确认。",{参议院的共和党人自总统巴拉克·奥巴马提名他在三月份提名以来，一直阻止了戈尔曼的确认。},1.8300000000000001e-155,0.185668721,0.41089070180665904
Senate Majority Leader Mitch McConnell says the next president will choose the person to replace late Supreme Court Justice Antonin Scalia .,参议院 多数党 领袖 米奇 · 麦康奈尔   ( Mitch   McConnell )   表示 ， 下届 总统 将 选择 此人 来 接替 已故 最高法院 法官 斯 卡利亚   ( Antonin   Scalia ) 。,"参议院多数 Mitch McConnell领导人表示, 下任总统将选择人选.","
中国参议院多数党领袖米奇·麦康奈尔表示，下一任总统将选择取代已故最高法院大法官安东尼·斯卡利亚的人选。",{参议院多数党领袖米奇·麦康奈尔说，下任总统将选择负责决定已故最高法院法官安东宁·斯卡利亚的继任者。},0.079477528,0.401511668,0.3897094870623513
"Reid said on a conference call Thursday that he is predicting Clinton will pick Garland "" with some degree of credibility . """,里德 在 周四 的 一次 电话会议 上 说 ， 他 预测 希拉里 会 选择 “ 有 一些 可信度 ” 的 加兰德 。,"Reid星期四在一次电话会议上说,他预测克林顿会 "" 以某种程度的可信度来挑选Garland。 ""","
+""Reid stated during a conference call on Thursday that he predicts Clinton will choose Garland with a certain level of credibility.""

中文翻译：

Reid 在星期四的会议电话中表示，他预测克林顿将选择加兰“有一定的可信度”。",理德周四在电话会议上表示，他预测克林顿会选择加兰，有一定可信度。,0.3086067,0.065025609,0.2894937007728275
a spokeswoman for Reid later said he had not spoken to Clinton directly about whether she would nominate Garland and was speculating .,里德 的 一位 女 发言人 随后 说 ， 里德 没有 就 是否 会 提名 加兰德 直接 与 希拉里 对话 ， 并 说 他 只是 猜测 。,他没有直接告诉克林顿她是否提名加兰.,"
Reid的发言人后来表示，他没有直接与克林顿讨论是否将加兰德提名，他只是speculating。」（""speculating"" 这个词汇在这个上下文中可能需要更换为更为正确的词汇）",{一名里德的发言人后来表示，里德并未直接与克林顿就她会不会提名戈尔曼一事进行过谈话，而是在猜测。},2.6e-155,0.129640745,0.17541160386140583
"he praised Garland and said Clinton 's team would not want to "" rock the boat "" with a new pick .",他 对 加兰德 大加 赞赏 ， 并 说 希拉里 的 团队 不 希望 因新 人选 而 “ 搅局 ” 。,"他赞扬了加兰,并说克林顿的团队不会想用新的挑法来""摇起船来"".","
他赞扬了加兰，并表示克林顿的团队不会想要“搅局”With a new pick。

(Note: 搅局 (dào jué) means ""to rock the boat"" or ""to cause trouble"" in Chinese.)",{他赞扬格拉兰并说克林顿的团队不希望选择一个新的人来搅动局面。},0.162221421,0.051407258,0.27144835701531844
garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit .,加兰德 是 美国 哥伦比亚特区 联邦 巡回 上诉 法院 的 首席法官 。,美国哥伦比亚特区巡回上诉法院首席法官.,"
「加蘭是美國首都圈上訴法院的首席法官。」",{环环是美国联邦巡回上诉法院的首席法官。},0.369694791,0.266912468,0.4672560334771453
"Reid said Republicans who are blocking Garland 's nomination are "" minions "" and "" enablers "" of Republican presidential candidate Donald Trump .",里德 说 ， 阻止 加兰德 提名 的 共和党人 是 共和党 总统 候选人 唐纳德 · 特朗普   ( Donald   Trump )   的 “ 宠臣 ” 与 “ 成就 者 ” 。,"Reid说,阻碍加兰提名的共和党人是共和党总统候选人唐纳德·特朗普的""走狗""和""推动者"".","
English: Reid said Republicans who are blocking Garland's nomination are ""minions"" and ""enablers"" of Republican presidential candidate Donald Trump.

Chinese: 里德说那些阻挡加兰的共和党人士是“优徒”和“特朗普的帮凶”。",{Reid说阻挠格雷兰提名的共和党人是总统唐纳德·特朗普的帮凶和傀儡。},0.442325868,0.099833749,0.2938894036274659
